Document set number (Dnnn)
|    Summary type (M = multi-doc, P= single-doc)
|    | Base TREC document id
|    | |               Summary target size (10,50,100,200)
|    | |               |    Peer size (whitespace-delimited tokens)
|    | |               |    |  Document selector code (A-J)
|    | |               |    |  |
|    | |               |    |  |   Model summarizer code (A-J)
|    | |               |    |  |   | Assessor code (A-C,E-J)
|    | |               |    |  |   | |  Peer summarizer code (baseline[1-3], manual[A-J]submission, or system submission[15-31])
|    | |               |    |  |   | |  |      Count of quality questions with non-0 answers   
|    | |               |    |  |   | |  |      |  ######### 12 peer quality questions ask for counts of ERRORS 
|    | |               |    |  |   | |  |      |  Q1        (0 = 0, 1 = 1-5, 2 = 6-10, 3 = 11 or more)
|    | |               |    |  |   | |  |      |  | Q2      (No questions asked on 10-word summaries)
|    | |               |    |  |   | |  |      |  | | Q3
|    | |               |    |  |   | |  |      |  | | | Q4
|    | |               |    |  |   | |  |      |  | | | | Q5
|    | |               |    |  |   | |  |      |  | | | | |   Q6
|    | |               |    |  |   | |  |      |  | | | | |   | Q7
|    | |               |    |  |   | |  |      |  | | | | |   | | Q8 
|    | |               |    |  |   | |  |      |  | | | | |   | | | Q9
|    | |               |    |  |   | |  |      |  | | | | |   | | | | Q10
|    | |               |    |  |   | |  |      |  | | | | |   | | | | | Q11
|    | |               |    |  |   | |  |      |  | | | | |   | | | | | | Q12
|    | |               |    |  |   | |  |      |  | | | | |   | | | | | | |   Fraction of unmarked peer units at least related to the model's subject
|    | |               |    |  |   | |  |      |  | | | | |   | | | | | | |   |        Number of peer units 
|    | |               |    |  |   | |  |      |  | | | | |   | | | | | | |   |        |   Number of marked peer units
|    | |               |    |  |   | |  |      |  | | | | |   | | | | | | |   |        |   |   Number of unmarked peer units
|    | |               |    |  |   | |  |      |  | | | | |   | | | | | | |   |        |   |   |   Number of model units
|    | |               |    |  |   | |  |      |  | | | | |   | | | | | | |   |        |   |   |   |   Mean coverage
|    | |               |    |  |   | |  |      |  | | | | |   | | | | | | |   |        |   |   |   |   |     Median coverage
|    | |               |    |  |   | |  |      |  | | | | |   | | | | | | |   |        |   |   |   |   |     |     Sample standard deviation of coverage scores
|    | |               |    |  |   | |  |      |  | | | | |   | | | | | | |   |        |   |   |   |   |     |     |       Mean length-adjusted coverage
D070 M --------------- 050  46 F   D E  16     3  1 0 0 0 1   0 0 0 0 0 0 1   0.00     2   1   1   6   0.033 0.000 0.082   0.049 0.027 0.054  
D070 M --------------- 050  50 F   D E  19     1  0 0 0 0 0   0 0 0 0 0 0 1   1.00     4   3   1   6   0.533 0.600 0.468   0.356 0.400 0.312  
D070 M --------------- 050  56 F   D E   2     3  0 0 0 0 1   0 0 1 0 0 0 1   1.00     2   1   1   6   0.267 0.000 0.432   0.178 0.000 0.288  
D070 M --------------- 050  43 F   D E  20     3  0 0 0 0 0   0 1 0 0 1 0 1   0.00     2   1   1   6   0.033 0.000 0.082   0.069 0.047 0.054  
D070 M --------------- 050  34 F   D E  24     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     1   1   0   6   0.400 0.200 0.490   0.373 0.240 0.327  
D070 M --------------- 050  35 F   D E  25     2  1 0 0 1 0   0 0 0 0 0 0 0   0.00     2   0   2   6   0.000 0.000 0.000   0.100 0.100 0.000  
D070 M --------------- 050  46 F   D E  26     3  2 0 0 1 0   0 0 0 0 0 0 1   1.00     5   1   4   6   0.067 0.000 0.163   0.071 0.027 0.109  
D070 M --------------- 050  66 F   D E  28     2  0 0 0 0 0   0 0 1 0 0 0 1   1.00     2   1   1   6   0.333 0.200 0.393   0.222 0.133 0.262  
D070 M --------------- 050  56 F   D E  29     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     2   2   0   6   0.200 0.000 0.400   0.133 0.000 0.267  
D070 M --------------- 050  58 F   D E   3     2  0 0 0 0 0   0 0 1 0 0 0 1   1.00     2   1   1   6   0.167 0.000 0.408   0.111 0.000 0.272  
D070 M --------------- 050  50 F   D E   G     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00     4   3   1   6   0.867 0.900 0.163   0.578 0.600 0.109  
D070 M --------------- 050  46 F   D H  16     4  3 1 0 1 0   0 0 0 0 0 1 0   1.00     2   1   1   6   0.033 0.000 0.082   0.049 0.027 0.054  
D070 M --------------- 050  50 F   D H  19     2  0 0 0 0 0   0 0 1 1 0 0 0   0.00     4   4   0   6   0.567 0.500 0.408   0.378 0.333 0.272  
D070 M --------------- 050  56 F   D H   2     1  0 0 0 0 0   0 0 1 0 0 0 0   1.00     2   1   1   6   0.300 0.100 0.395   0.200 0.067 0.263  
D070 M --------------- 050  43 F   D H  20     2  0 0 0 0 0   0 0 1 0 1 0 0   1.00     2   0   2   6   0.000 0.000 0.000   0.047 0.047 0.000  
D070 M --------------- 050  34 F   D H  24     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     1   1   0   6   0.400 0.200 0.473   0.373 0.240 0.316  
D070 M --------------- 050  35 F   D H  25     3  3 0 0 1 0   1 0 0 0 0 0 0   0.00     2   2   0   6   0.167 0.000 0.320   0.211 0.100 0.214  
D070 M --------------- 050  46 F   D H  26     5  1 0 0 1 0   1 0 0 1 0 0 1   1.00     5   2   3   6   0.333 0.100 0.450   0.249 0.093 0.300  
D070 M --------------- 050  66 F   D H  28     1  0 0 0 0 0   0 0 0 0 0 1 0   0.00     2   2   0   6   0.367 0.200 0.427   0.244 0.133 0.285  
D070 M --------------- 050  56 F   D H  29     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     2   2   0   6   0.233 0.100 0.388   0.156 0.067 0.259  
D070 M --------------- 050  58 F   D H   3     1  0 0 0 0 0   0 0 0 0 0 1 0   0.00     2   2   0   6   0.233 0.100 0.388   0.156 0.067 0.259  
D070 M --------------- 050  50 F   D H   G     1  0 0 0 1 0   0 0 0 0 0 0 0   1.00     4   3   1   6   0.767 0.700 0.197   0.511 0.467 0.131  
D070 M --------------- 100  98 F   D C  16     2  1 0 0 1 0   0 0 0 0 0 0 0   0.00     3   3   0  11   0.164 0.000 0.250   0.116 0.007 0.167  
D070 M --------------- 100  94 F   D C  19     1  0 0 0 0 0   0 0 1 0 0 0 0   1.00     7   6   1  11   0.491 0.600 0.383   0.347 0.420 0.256  
D070 M --------------- 100 103 F   D C   2     2  1 0 0 1 0   0 0 0 0 0 0 0   1.00     5   2   3  11   0.200 0.000 0.358   0.133 0.000 0.239  
D070 M --------------- 100  98 F   D C  20     1  0 0 0 0 0   0 1 0 0 0 0 0   1.00     4   3   1  11   0.091 0.000 0.243   0.067 0.007 0.162  
D070 M --------------- 100  88 F   D C  24     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00     3   2   1  11   0.164 0.000 0.294   0.149 0.040 0.196  
D070 M --------------- 100 100 F   D C  25     3  1 0 0 1 0   0 0 1 0 0 0 0   1.00     4   3   1  11   0.055 0.000 0.129   0.036 0.000 0.086  
D070 M --------------- 100 105 F   D C  26     1  0 0 0 1 0   0 0 0 0 0 0 0   0.00     4   4   0  11   0.291 0.000 0.432   0.194 0.000 0.288  
D070 M --------------- 100  92 F   D C  28     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     3   3   0  11   0.164 0.000 0.332   0.136 0.027 0.222  
D070 M --------------- 100 117 F   D C  29     1  0 0 0 0 0   0 0 1 0 0 0 0   1.00     6   5   1  11   0.273 0.000 0.431   0.182 0.000 0.288  
D070 M --------------- 100  83 F   D C   3     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     3   3   0  11   0.236 0.000 0.378   0.214 0.057 0.252  
D070 M --------------- 100  98 F   D C   G     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00     6   5   1  11   0.473 0.400 0.361   0.322 0.273 0.241  
D070 M --------------- 100  98 F   D E  16     3  1 0 0 0 1   0 0 0 0 0 0 1   1.00     3   1   2  11   0.182 0.000 0.405   0.128 0.007 0.270  
D070 M --------------- 100  94 F   D E  19     2  0 0 0 0 0   0 1 0 0 0 0 1   1.00     7   4   3  11   0.309 0.000 0.383   0.226 0.020 0.256  
D070 M --------------- 100 103 F   D E   2     1  0 0 0 0 1   0 0 0 0 0 0 0   1.00     5   1   4  11   0.182 0.000 0.405   0.121 0.000 0.270  
D070 M --------------- 100  98 F   D E  20     2  0 0 0 0 0   0 1 0 0 0 0 1   1.00     4   1   3  11   0.091 0.000 0.302   0.067 0.007 0.201  
D070 M --------------- 100  88 F   D E  24     2  0 0 0 0 0   0 0 1 0 0 0 1   1.00     3   2   1  11   0.164 0.000 0.367   0.149 0.040 0.245  
D070 M --------------- 100 100 F   D E  25     4  1 0 0 1 0   0 0 1 0 0 0 1   1.00     4   0   4  11   0.000 0.000 0.000   0.000 0.000 0.000  
D070 M --------------- 100 105 F   D E  26     1  0 0 0 1 0   0 0 0 0 0 0 0   1.00     4   3   1  11   0.236 0.000 0.408   0.158 0.000 0.272  
D070 M --------------- 100  92 F   D E  28     1  0 0 0 0 0   0 0 1 0 0 0 0   1.00     3   2   1  11   0.109 0.000 0.302   0.099 0.027 0.201  
D070 M --------------- 100 117 F   D E  29     2  0 0 0 0 0   0 1 0 0 0 0 1   1.00     6   3   3  11   0.273 0.000 0.393   0.182 0.000 0.262  
D070 M --------------- 100  83 F   D E   3     2  0 0 0 0 0   0 0 1 0 0 0 1   1.00     3   2   1  11   0.109 0.000 0.302   0.129 0.057 0.201  
D070 M --------------- 100  98 F   D E   G     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00     6   3   3  11   0.364 0.000 0.427   0.249 0.007 0.285  
D070 M --------------- 100  98 F   D H  16     4  1 0 0 1 1   0 0 0 0 0 1 0   1.00     3   2   1  11   0.218 0.000 0.384   0.152 0.007 0.256  
D070 M --------------- 100  94 F   D H  19     1  0 0 0 0 0   0 0 1 0 0 0 0   1.00     7   6   1  11   0.527 0.600 0.382   0.372 0.420 0.255  
D070 M --------------- 100 103 F   D H   2     1  0 0 0 0 1   0 0 0 0 0 0 0   1.00     5   1   4  11   0.164 0.000 0.320   0.109 0.000 0.213  
D070 M --------------- 100  98 F   D H  20     2  0 0 0 0 0   0 0 0 0 1 0 1   1.00     4   2   2  11   0.218 0.000 0.395   0.152 0.007 0.263  
D070 M --------------- 100  88 F   D H  24     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00     3   2   1  11   0.218 0.000 0.352   0.185 0.040 0.234  
D070 M --------------- 100 100 F   D H  25     2  1 0 0 1 0   0 0 0 0 0 0 0   1.00     4   3   1  11   0.109 0.000 0.243   0.073 0.000 0.162  
D070 M --------------- 100 105 F   D H  26     3  0 1 0 0 1   0 0 0 0 0 1 0   0.00     4   4   0  11   0.291 0.000 0.404   0.194 0.000 0.269  
D070 M --------------- 100  92 F   D H  28     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     3   3   0  11   0.182 0.000 0.303   0.148 0.027 0.202  
D070 M --------------- 100 117 F   D H  29     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     6   0   6  11   0.000 0.000 0.000   0.000 0.000 0.000  
D070 M --------------- 100  83 F   D H   3     4  0 0 0 1 0   0 0 0 1 0 1 1   1.00     3   2   1  11   0.164 0.000 0.307   0.166 0.057 0.205  
D070 M --------------- 100  98 F   D H   G     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00     6   4   2  11   0.491 0.600 0.383   0.334 0.407 0.256  
D070 M --------------- 200 201 F   D C  16     2  1 0 0 1 0   0 0 0 0 0 0 0   1.00     5   4   1  23   0.226 0.000 0.343   0.151 0.000 0.228  
D070 M --------------- 200 197 F   D C  19     1  0 0 0 0 0   0 0 0 1 0 0 0   0.00     9   9   0  23   0.548 0.800 0.382   0.370 0.538 0.255  
D070 M --------------- 200 153 F   D C   2     2  1 0 0 1 0   0 0 0 0 0 0 0   1.00     8   4   4  23   0.104 0.000 0.233   0.148 0.078 0.155  
D070 M --------------- 200 212 F   D C  20     1  0 0 0 0 0   0 0 0 0 0 0 1   1.00     8   7   1  23   0.157 0.000 0.330   0.104 0.000 0.220  
D070 M --------------- 200 167 F   D C  24     1  0 0 0 0 0   0 0 0 0 0 0 1   0.00     6   6   0  23   0.287 0.000 0.421   0.246 0.055 0.281  
D070 M --------------- 200 185 F   D C  25     3  1 0 0 1 0   0 0 1 0 0 0 0   1.00     7   4   3  23   0.035 0.000 0.115   0.048 0.025 0.077  
D070 M --------------- 200 209 F   D C  26     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00     8   6   2  23   0.304 0.000 0.399   0.203 0.000 0.266  
D070 M --------------- 200 203 F   D C  28     2  1 0 0 1 0   0 0 0 0 0 0 0   1.00     7   6   1  23   0.243 0.000 0.351   0.162 0.000 0.234  
D070 M --------------- 200 162 F   D C  29     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00     9   3   6  23   0.096 0.000 0.262   0.127 0.063 0.175  
D070 M --------------- 200 197 F   D C   3     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     7   7   0  23   0.183 0.000 0.295   0.127 0.005 0.197  
D070 M --------------- 200 199 F   D C   G     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00    13   9   4  23   0.365 0.200 0.394   0.245 0.135 0.263  
D070 M --------------- 200 201 F   D E  16     3  1 0 0 0 1   0 0 0 0 0 0 1   1.00     5   2   3  23   0.113 0.000 0.255   0.075 0.000 0.170  
D070 M --------------- 200 197 F   D E  19     1  0 0 0 0 0   0 0 0 0 0 0 1   1.00     9   5   4  23   0.217 0.000 0.381   0.150 0.005 0.254  
D070 M --------------- 200 153 F   D E   2     1  0 0 0 0 1   0 0 0 0 0 0 0   1.00     8   1   7  23   0.078 0.000 0.261   0.131 0.078 0.174  
D070 M --------------- 200 212 F   D E  20     2  0 0 0 0 0   0 1 0 0 0 0 1   1.00     8   4   4  23   0.148 0.000 0.337   0.099 0.000 0.225  
D070 M --------------- 200 167 F   D E  24     1  0 0 0 0 0   0 0 0 0 0 0 1   1.00     6   4   2  23   0.148 0.000 0.337   0.154 0.055 0.225  
D070 M --------------- 200 185 F   D E  25     3  1 0 0 1 0   0 0 0 0 0 0 1   1.00     7   1   6  23   0.017 0.000 0.083   0.037 0.025 0.056  
D070 M --------------- 200 209 F   D E  26     1  0 0 0 0 0   0 0 0 0 0 0 1   1.00     8   4   4  23   0.096 0.000 0.269   0.064 0.000 0.179  
D070 M --------------- 200 203 F   D E  28     3  1 0 0 0 1   0 0 0 0 0 0 1   1.00     7   5   2  23   0.200 0.000 0.357   0.133 0.000 0.238  
D070 M --------------- 200 162 F   D E  29     2  0 0 0 0 0   0 0 1 0 0 0 1   1.00     9   2   7  23   0.070 0.000 0.230   0.110 0.063 0.154  
D070 M --------------- 200 197 F   D E   3     1  0 0 0 0 0   0 0 0 0 0 1 0   1.00     7   5   2  23   0.183 0.000 0.361   0.127 0.005 0.241  
D070 M --------------- 200 199 F   D E   G     1  0 0 0 0 0   0 1 0 0 0 0 0   1.00    13   5   8  23   0.183 0.000 0.330   0.123 0.002 0.220  
D070 M --------------- 200 201 F   D H  16     6  2 0 0 0 1   0 0 1 1 0 1 1   1.00     5   4   1  23   0.235 0.000 0.350   0.157 0.000 0.233  
D070 M --------------- 200 197 F   D H  19     2  0 0 0 0 0   0 1 1 0 0 0 0   0.00     9   9   0  23   0.470 0.400 0.384   0.318 0.272 0.256  
D070 M --------------- 200 153 F   D H   2     2  0 0 0 0 1   0 0 1 0 0 0 0   1.00     8   5   3  23   0.122 0.000 0.247   0.159 0.078 0.164  
D070 M --------------- 200 212 F   D H  20     5  0 0 0 0 0   0 0 1 1 1 2 1   0.00     8   8   0  23   0.174 0.200 0.243   0.116 0.133 0.162  
D070 M --------------- 200 167 F   D H  24     3  0 0 0 0 0   0 0 0 1 0 1 1   0.00     6   6   0  23   0.278 0.000 0.385   0.241 0.055 0.257  
D070 M --------------- 200 185 F   D H  25     2  0 0 0 1 0   0 0 0 0 0 1 0   0.00     7   7   0  23   0.148 0.000 0.291   0.124 0.025 0.194  
D070 M --------------- 200 209 F   D H  26     5  0 0 0 0 2   0 0 1 1 0 2 1   1.00     8   7   1  23   0.174 0.000 0.278   0.116 0.000 0.186  
D070 M --------------- 200 203 F   D H  28     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     7   0   7  23   0.000 0.000 0.000   0.000 0.000 0.000  
D070 M --------------- 200 162 F   D H  29     2  0 0 0 0 0   0 1 1 0 0 0 0   0.00     9   7   2  23   0.191 0.000 0.322   0.191 0.063 0.215  
D070 M --------------- 200 197 F   D H   3     5  0 0 0 1 0   0 0 1 1 0 2 1   0.00     7   7   0  23   0.243 0.200 0.301   0.167 0.138 0.201  
D070 M --------------- 200 199 F   D H   G     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00    13   9   4  23   0.348 0.200 0.358   0.234 0.135 0.239  
D070 P   AP900129-0036 100  87 F   D C   1     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     4   4   0   9   0.667 1.000 0.458   0.488 0.710 0.306  
D070 P   AP900730-0116 100  77 F   D C   1     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     3   3   0   8   0.550 0.700 0.499   0.443 0.543 0.332  
D070 P   AP900810-0120 100  96 F   D C   1     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     4   4   0   9   0.444 0.000 0.527   0.310 0.013 0.351  
D070 P   AP900825-0099 100 115 F   D C   1     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     4   4   0   9   0.467 0.200 0.510   0.311 0.133 0.340  
D070 P   AP901208-0106 100  90 F   D C   1     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     4   4   0  10   0.560 0.600 0.470   0.407 0.433 0.313  
D070 P   AP900129-0036 100  90 F   D C  15     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00     3   2   1   9   0.489 0.400 0.501   0.359 0.300 0.334  
D070 P   AP900730-0116 100  97 F   D C  15     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     4   4   0   8   0.700 1.000 0.454   0.477 0.677 0.302  
D070 P   AP900810-0120 100 105 F   D C  15     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00     4   3   1   9   0.222 0.000 0.441   0.148 0.000 0.294  
D070 P   AP900825-0099 100 108 F   D C  15     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00     4   3   1   9   0.444 0.000 0.527   0.296 0.000 0.351  
D070 P   AP901208-0106 100  97 F   D C  15     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00     4   2   2  10   0.340 0.000 0.472   0.237 0.010 0.315  
D070 P   AP900129-0036 100  89 F   D C  16     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     3   3   0   9   0.622 0.600 0.393   0.451 0.437 0.262  
D070 P   AP900730-0116 100  98 F   D C  16     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     3   3   0   8   0.775 1.000 0.377   0.523 0.673 0.251  
D070 P   AP900810-0120 100  97 F   D C  16     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     4   4   0   9   0.356 0.000 0.488   0.247 0.010 0.325  
D070 P   AP900825-0099 100  99 F   D C  16     4  1 1 0 1 1   0 0 0 0 0 0 0   0.00     3   3   0   9   0.444 0.400 0.467   0.300 0.270 0.311  
D070 P   AP901208-0106 100  99 F   D C  16     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00     4   3   1  10   0.360 0.100 0.460   0.243 0.070 0.307  
D070 P   AP900129-0036 100   0 F   D C  17     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     0   0   0   9   0.000 0.000 0.000   0.333 0.333 0.000  
D070 P   AP900730-0116 100  67 F   D C  17     1  0 0 0 0 0   0 0 1 0 0 0 0   1.00     3   2   1   8   0.425 0.300 0.446   0.393 0.310 0.298  
D070 P   AP900810-0120 100   0 F   D C  17     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     0   0   0   9   0.000 0.000 0.000   0.333 0.333 0.000  
D070 P   AP900825-0099 100  71 F   D C  17     5  1 1 0 1 1   0 0 1 0 0 0 0   0.40     5   2   3   9   0.222 0.000 0.441   0.245 0.097 0.294  
D070 P   AP901208-0106 100  30 F   D C  17     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     1   1   0  10   0.340 0.000 0.472   0.460 0.233 0.315  
